Datetime,AG,AL,AU,A,CF,CU,C,MA,PM,RU,SC,SN,SR,Y
11/06/2020,4904,10920,422.9199999999999,3191,11485,43100,2153,1996,2593,17530,216.3000000000004,91300,4591,1600
12/06/2020,4837,11010,422.8399999999999,3163,11365,42990,2151,1989,2587,17360,201.3000000000004,91120,4625,1566
15/06/2020,4731,10990,421.7599999999999,3245,11225,42430,2175,1958,2590,17195,197.90000000000043,88810,4577,1478
16/06/2020,4761,11260,421.61999999999983,3273,11345,43300,2174,1996,2591,17320,212.3000000000004,92050,4645,1566
17/06/2020,4799,11225,422.0799999999999,3280,11350,42920,2184,1985,2591,17310,216.70000000000044,92500,4636,1558
18/06/2020,4801,11210,421.3999999999999,3335,11400,43070,2186,1992,2591,17300,217.40000000000043,92570,4649,1574
19/06/2020,4827,11275,422.1599999999999,3301,11420,43930,2178,2023,2591,17460,221.40000000000043,91490,4633,1710
22/06/2020,4903,11350,426.7199999999999,3270,11240,43720,2154,2016,2610,17335,219.40000000000043,91090,4653,1690
23/06/2020,4862,11310,426.17999999999984,3195,11180,44100,2145,2042,2600,17385,220.70000000000044,92340,4674,1660
24/06/2020,4896,11260,429.2799999999999,3174,11160,44110,2143,2035,2600,17310,221.1000000000004,92300,4653,1662
29/06/2020,4875,11430,429.35999999999984,3305,11175,44630,2175,2016,2640,17045,207.8000000000004,91500,4531,1492
30/06/2020,4886,11485,429.9399999999999,3337,11185,45040,2147,2027,2600,17165,214.5000000000004,92910,4560,1550
01/07/2020,4976,11685,432.3199999999999,3314,11295,45600,2153,2031,2590,17210,215.40000000000043,92820,4568,1568
02/07/2020,4897,11620,428.2799999999999,3349,11400,45660,2157,2063,2590,17360,220.3000000000004,92740,4597,1642
03/07/2020,4916,11710,429.7599999999999,3240,11460,45150,2163,2078,2590,17470,219.90000000000043,94180,4667,1684
06/07/2020,4919,11780,428.8799999999999,3260,11535,45290,2173,2091,2590,17595,220.8000000000004,96770,4695,1746
07/07/2020,4928,11715,429.5399999999999,3185,11460,45610,2171,2059,2590,17525,218.0000000000004,95520,4691,1652
08/07/2020,4969,11805,431.5799999999999,3203,11435,46050,2170,2077,2590,17635,220.8000000000004,95540,4801,1698
09/07/2020,5076,11945,434.1599999999999,3312,11620,46950,2202,2082,2590,17675,221.0000000000004,95270,4793,1744
10/07/2020,4990,12030,431.0999999999999,3220,11565,46750,2201,2049,2590,17480,214.20000000000044,93290,4760,1682
13/07/2020,5120,12385,432.9599999999999,3209,11640,49130,2201,2087,2590,17585,217.6000000000004,98290,4748,1722
14/07/2020,5115,12140,432.23999999999984,3168,11505,48460,2192,2090,2699,17585,214.40000000000043,97130,4786,1790
15/07/2020,5151,12130,432.8399999999999,3238,11590,48460,2203,2115,2699,17625,216.70000000000044,96530,4762,1820
16/07/2020,5134,11630,431.3399999999999,3171,11460,46960,2213,2112,2699,17520,210.8000000000004,94310,4737,1858
17/07/2020,5084,11810,428.9799999999999,3208,11455,47760,2219,2072,2699,17595,210.0000000000004,95590,4664,2030
20/07/2020,5139,11900,430.99999999999983,3127,11490,47620,2247,2047,2699,17490,202.20000000000044,94670,4702,2134
21/07/2020,5391,11900,433.7599999999999,3090,11590,48220,2238,2041,2699,17665,208.00000000000043,95850,4722,2102
22/07/2020,5663,12045,443.4399999999999,3136,11675,48760,2246,2040,2699,17645,210.20000000000044,97180,4675,2086
23/07/2020,5940,12050,445.73999999999984,3055,11580,48320,2297,2049,2699,17600,209.20000000000044,95630,4663,2174
24/07/2020,5886,12060,449.61999999999983,3033,11520,47570,2321,1994,2699,17520,204.70000000000044,96230,4624,2136
27/07/2020,6258,12095,459.2799999999999,3087,11445,47950,2365,2015,2699,17655,203.20000000000044,100900,4562,2104
28/07/2020,6318,12180,459.1599999999999,3115,11475,47870,2325,2004,2699,17675,200.1000000000004,102280,4572,1984
29/07/2020,6290,12355,460.5999999999999,3173,11580,48230,2360,2038,2699,17840,199.50000000000043,101680,4579,2106
30/07/2020,6109,12570,458.1599999999999,3176,11570,48040,2360,2020,2699,17870,199.70000000000044,101390,4559,2226
31/07/2020,6263,12535,462.0799999999999,3227,11520,48170,2353,2000,2699,17825,195.20000000000044,100730,4585,2192
03/08/2020,6260,12450,460.61999999999983,3254,11635,47400,2356,1972,2699,17870,189.00000000000043,100710,4598,2364
04/08/2020,6269,12545,461.17999999999984,3255,11565,47890,2362,1971,2699,17870,190.00000000000043,100180,4634,2398
05/08/2020,6712,12510,473.2799999999999,3110,11580,47700,2354,1970,2699,17920,189.1000000000004,100010,4660,2250
06/08/2020,7012,12355,476.7799999999999,3129,11785,47750,2357,1964,2699,18180,191.6000000000004,100090,4653,2256
07/08/2020,7134,12405,478.9399999999999,3193,11850,47650,2329,1977,2699,18265,190.50000000000043,100640,4812,2232
10/08/2020,7175,12205,475.5999999999999,3177,11625,46580,2324,2005,2699,18145,193.1000000000004,98970,4800,2164
11/08/2020,7075,12070,466.1599999999999,3221,11645,46690,2336,2008,2699,18095,194.1000000000004,96970,4748,2156
12/08/2020,6713,12085,446.3799999999999,3130,11795,46220,2329,2019,2699,18045,192.70000000000044,97650,4772,2098
13/08/2020,6564,12210,445.9599999999999,3143,11680,46760,2333,2023,2699,18005,192.1000000000004,95770,4753,2386
14/08/2020,6656,12255,449.5199999999999,3166,11730,46450,2401,2026,2699,18165,191.1000000000004,95930,4809,2330
17/08/2020,6762,12255,453.6599999999999,3120,11810,47080,2404,2020,2699,18205,188.50000000000043,96970,4765,2440
18/08/2020,6999,12285,463.1599999999999,3124,11790,47180,2395,2041,2699,18170,183.30000000000047,96970,4763,2442
19/08/2020,6797,12485,458.3799999999999,3267,11720,48500,2406,2039,2699,18140,188.00000000000043,96570,4746,2496
20/08/2020,6653,12525,447.49999999999983,3287,11740,48280,2415,2024,2699,18090,188.00000000000043,95930,4763,2374
21/08/2020,6628,12560,448.6999999999999,3273,11820,48040,2405,2044,2699,18110,185.50000000000043,97980,4762,2348
24/08/2020,6331,12605,444.7599999999999,3201,11835,47780,2371,2060,2699,18405,187.90000000000043,95300,4780,2342
25/08/2020,6397,12440,445.7199999999999,3168,11840,47370,2380,2064,2699,18275,192.50000000000043,95160,4792,2312
26/08/2020,6373,12615,444.8799999999999,3167,11875,47680,2403,2081,2699,18305,193.6000000000004,95340,4863,2452
27/08/2020,6598,12505,449.7599999999999,3164,11875,47730,2362,2076,2699,18345,194.1000000000004,97590,4863,2508
28/08/2020,6639,12555,449.61999999999983,3183,11920,48230,2372,2064,2699,18390,192.80000000000047,98210,4901,2616
31/08/2020,6755,12490,451.8999999999999,3209,12015,48220,2367,2096,2699,18540,197.20000000000044,99010,4896,2650
01/09/2020,6915,12505,456.1999999999999,3227,12025,49230,2378,2146,2699,18550,194.00000000000043,99560,4870,2678
02/09/2020,6763,12455,451.8199999999999,3193,12015,48310,2395,2153,2699,18560,191.90000000000043,100290,4895,2668
03/09/2020,6515,12260,444.5199999999999,3187,11915,48000,2380,2143,2699,18325,185.00000000000043,101050,4866,2740
04/09/2020,6471,12220,445.7599999999999,3333,11760,47890,2401,2170,2699,18310,183.6000000000004,99830,4887,2710
07/09/2020,6488,12430,445.5799999999999,3279,11815,48480,2452,2169,2699,18195,171.70000000000044,99390,4878,2754
08/09/2020,6538,12435,445.7799999999999,3245,11850,48830,2440,2142,2699,18240,168.30000000000047,100980,4961,2874
09/09/2020,6420,12305,445.7199999999999,3247,11320,48070,2440,2104,2699,17850,150.20000000000044,98220,4863,2770
10/09/2020,6510,12290,448.67999999999984,3224,11470,47940,2475,2103,2807,17930,149.70000000000044,97070,4866,2766
11/09/2020,6450,12185,447.55999999999983,3244,11480,47920,2503,2118,2806,17940,145.50000000000043,95740,4881,2800
14/09/2020,6428,12465,447.6599999999999,3287,11520,48360,2524,2145,2809,18065,147.70000000000044,98580,4928,2966
15/09/2020,6513,12520,449.0199999999999,3375,11690,48400,2507,2202,2778,18090,146.40000000000043,97510,4937,2936
16/09/2020,6479,12500,447.85999999999984,3324,11665,47950,2515,2200,2776,18205,156.30000000000047,97580,4960,3008
17/09/2020,6345,12455,444.8399999999999,3363,11670,47570,2531,2208,2776,18090,155.70000000000044,95450,5015,3148
18/09/2020,6427,12590,446.1399999999999,3388,11705,48560,2589,2193,2832,18280,163.50000000000043,97510,5052,3298
21/09/2020,6304,12615,446.2599999999999,3363,11830,48400,2581,2192,2766,18345,162.40000000000043,98810,5034,3414
22/09/2020,5778,12475,436.79999999999984,3305,11850,48020,2575,2130,2766,18130,150.50000000000043,97660,4944,3140
23/09/2020,5524,12295,430.11999999999983,3247,11710,47670,2526,2127,2766,18050,150.70000000000044,98640,4970,2980
24/09/2020,5297,11890,425.79999999999984,3302,11600,46850,2543,2112,2766,18120,147.40000000000043,95030,4942,2844
25/09/2020,5527,12085,430.2799999999999,3298,11565,47250,2533,2133,2766,18365,152.40000000000043,94750,4934,2882
28/09/2020,5415,12240,429.35999999999984,3291,11705,47430,2569,2107,2766,18405,148.00000000000043,95020,4870,2892
29/09/2020,5566,12345,435.11999999999983,3161,11645,47150,2567,2092,2766,18355,151.30000000000047,96620,4820,2894
30/09/2020,5616,12285,435.3199999999999,3145,11685,47140,2573,2033,2766,18080,140.2000000000005,98820,4788,2720
09/10/2020,5651,12560,434.5799999999999,3309,12185,47650,2642,2096,2766,18630,150.60000000000048,100610,4870,3004
12/10/2020,5914,12735,439.23999999999984,3357,12760,47730,2676,2143,2879,18895,148.80000000000047,99680,4965,3178
13/10/2020,5852,12760,437.7599999999999,3320,12915,47570,2667,2152,2879,18935,145.50000000000043,99740,4971,3130
14/10/2020,5689,12790,433.2599999999999,3328,13210,47750,2671,2155,2879,19090,143.2000000000005,99330,4982,3126
15/10/2020,5663,12820,432.8399999999999,3334,13215,47470,2654,2172,2879,19050,146.50000000000043,99470,4988,3056
16/10/2020,5673,12850,434.1999999999999,3471,13450,47680,2689,2185,2879,19555,145.00000000000043,99620,5006,2960
19/10/2020,5779,12940,434.11999999999983,3601,13825,47380,2694,2158,2879,19805,145.2000000000005,100310,5015,2814
20/10/2020,5732,12890,432.79999999999984,3677,13720,47590,2696,2148,2879,20420,144.30000000000047,100620,5087,2906
21/10/2020,5826,12860,433.8799999999999,3563,13525,48360,2692,2226,2798,20480,143.4000000000005,100450,5050,3006
22/10/2020,5818,12865,434.0799999999999,3534,13395,48450,2680,2204,2887,20590,140.30000000000047,98960,5015,3124
23/10/2020,5745,12865,432.79999999999984,3519,13315,48060,2677,2171,2887,20570,138.9000000000005,99430,4953,3076
26/10/2020,5636,12880,430.7799999999999,3620,13380,47920,2688,2120,2761,21080,129.4000000000005,96590,4958,3226
27/10/2020,5738,12855,434.5199999999999,3660,13370,47760,2695,2145,2761,21455,130.00000000000043,97480,4944,3258
28/10/2020,5742,12725,434.5799999999999,3759,13570,47950,2708,2173,2761,22265,125.60000000000048,97600,4957,3228
29/10/2020,5498,12770,428.99999999999983,3785,13325,47580,2713,2150,2725,21500,111.30000000000048,97050,4977,3184
30/10/2020,5461,12700,426.3199999999999,3846,13395,47050,2726,2129,2698,21410,97.30000000000048,96090,4910,3134
02/11/2020,5626,13155,429.8999999999999,3897,13265,47180,2658,2135,2718,20985,94.60000000000048,97450,4849,3084
03/11/2020,5676,13090,431.8199999999999,3909,13200,47910,2645,2156,2773,20825,104.00000000000044,99190,4907,3314
04/11/2020,5602,13080,433.49999999999983,3951,13365,47720,2652,2181,2773,20575,113.10000000000048,98640,4849,3368
05/11/2020,5708,13180,433.4399999999999,4029,13250,47530,2661,2160,2773,20740,108.50000000000044,99590,4824,3374
06/11/2020,5875,13175,437.5199999999999,4007,12940,47540,2646,2196,2773,20475,105.70000000000049,100110,4828,3476
09/11/2020,5909,13200,436.6399999999999,3937,13115,47950,2632,2197,2718,19970,110.80000000000048,99840,4815,3356
10/11/2020,5608,13275,425.7599999999999,4035,13115,47700,2624,2242,2766,19650,121.70000000000044,99340,4834,3398
11/11/2020,5647,13510,424.85999999999984,4112,13260,48070,2658,2272,2766,19875,131.20000000000044,98890,4846,3568
12/11/2020,5619,13680,424.1999999999999,4100,13185,47910,2664,2298,2766,20220,126.30000000000048,98840,4851,3514
13/11/2020,5629,13860,426.0999999999999,4127,13110,48290,2669,2371,2703,20115,122.50000000000044,99810,4830,3580
16/11/2020,5768,13720,425.85999999999984,4117,13160,49750,2697,2348,2697,20385,126.10000000000048,102240,4764,3710
17/11/2020,5697,13720,425.3999999999999,4170,13040,48960,2702,2349,2697,20095,125.10000000000048,101870,4803,3824
18/11/2020,5641,14115,422.85999999999984,4147,13035,49050,2695,2367,2697,19865,125.00000000000044,104970,4747,3800
19/11/2020,5563,14085,421.2199999999999,4068,13250,48780,2715,2396,2697,20065,126.20000000000044,100370,4763,3952
20/11/2020,5590,14290,421.3999999999999,4066,13155,49570,2704,2403,2697,19960,125.90000000000047,100120,4749,3884
23/11/2020,5605,14195,422.0199999999999,4154,13320,50020,2709,2397,2805,20340,133.20000000000044,100210,4837,3692
24/11/2020,5439,14210,412.5399999999999,4180,13465,50820,2673,2412,2730,20405,146.70000000000044,99780,4851,3680
25/11/2020,5396,14390,408.1399999999999,4233,13320,50600,2682,2426,2730,20465,155.10000000000048,98560,4871,3762
26/11/2020,5439,14380,408.7399999999999,4273,13250,51360,2702,2346,2730,20330,153.80000000000047,99780,4840,3758
27/11/2020,5411,14600,408.6999999999999,4352,13445,52170,2692,2370,2730,20985,154.4000000000005,101670,4815,3728
30/11/2020,5187,14995,398.7399999999999,4424,13455,53730,2720,2390,2729,20885,146.9000000000005,102630,4822,3694
01/12/2020,5339,15125,401.5199999999999,4431,13370,53090,2721,2417,2729,20960,152.00000000000043,98970,4774,3692
02/12/2020,5520,15345,407.0399999999999,4506,13260,53250,2694,2422,2729,21350,149.4000000000005,99350,4755,3644
03/12/2020,5563,14680,411.1999999999999,4375,13315,52920,2688,2366,2729,21200,152.10000000000048,98870,4695,3828
04/12/2020,5605,14860,411.5999999999999,4265,13205,53500,2690,2355,2729,20455,161.20000000000044,100910,4705,3910
07/12/2020,5553,14585,410.6799999999999,4298,13480,53080,2657,2359,2729,20515,159.10000000000042,101790,4712,3916
08/12/2020,5690,14580,416.1399999999999,4265,13390,52980,2627,2343,2729,20180,148.40000000000043,102370,4709,3738
09/12/2020,5583,14465,414.0799999999999,4269,13350,53300,2649,2385,2729,19835,149.90000000000043,102510,4635,3760
10/12/2020,5480,14845,410.2399999999999,4350,13395,53500,2648,2421,2729,19785,147.60000000000042,104300,4715,3748
11/12/2020,5514,14620,409.8399999999999,4410,13655,53880,2641,2551,2729,20070,153.90000000000043,102950,4727,3916
14/12/2020,5510,14825,409.8999999999999,4113,13705,53900,2617,2551,2729,20230,157.3000000000004,103640,4739,3998
15/12/2020,5594,14740,412.8599999999999,4070,13640,53750,2608,2591,2729,20185,152.90000000000043,104530,4747,3952
16/12/2020,5747,14880,415.5399999999999,4051,13635,53900,2644,2567,2729,19955,154.20000000000044,106460,4754,4052
17/12/2020,5875,15025,417.6599999999999,4110,13665,54690,2652,2579,2729,20195,167.10000000000042,107580,4885,4066
18/12/2020,5915,15290,420.5399999999999,4143,13755,55320,2654,2593,2739,20415,167.8000000000004,107720,4905,4214
21/12/2020,6219,14790,425.4799999999999,4326,13920,55240,2684,2587,2731,20540,161.20000000000044,105060,4886,4194
22/12/2020,5899,14350,419.6399999999999,4420,13355,53860,2685,2543,2716,19480,147.60000000000042,103710,4902,4002
23/12/2020,5843,14400,418.5999999999999,4408,13545,53810,2713,2504,2716,19680,143.8000000000004,103350,4945,4156
24/12/2020,5931,14635,419.9199999999999,4511,13610,54090,2706,2585,2716,19795,159.60000000000042,104370,4922,4354
25/12/2020,5924,14595,421.9199999999999,4517,13750,54520,2717,2534,2716,19755,162.00000000000043,106140,4918,4434
28/12/2020,6083,14260,422.3399999999999,4501,13685,54730,2747,2439,2716,19590,159.00000000000043,106290,4910,4234
29/12/2020,6003,14060,420.3199999999999,4492,13675,54140,2737,2412,2716,19290,157.40000000000043,106180,4944,4206
30/12/2020,6069,14185,420.1599999999999,4563,13860,54440,2770,2442,2723,19330,157.50000000000043,104600,4981,4334
31/12/2020,6087,14155,421.7399999999999,4595,13880,53710,2781,2473,2723,19475,154.10000000000042,103970,4915,4388
04/01/2021,6206,14125,426.5199999999999,4562,14195,54120,2785,2481,2737,19820,172.50000000000043,107150,5030,4478
05/01/2021,6229,14065,428.5399999999999,4602,14120,54070,2808,2492,2736,19990,163.50000000000043,111850,5040,4456
06/01/2021,6212,14095,429.0399999999999,4667,14250,54990,2825,2462,2854,19950,176.10000000000042,111490,5055,4628
07/01/2021,6176,14015,425.4599999999999,4653,14355,55340,2845,2456,2896,20450,188.40000000000043,111450,5037,4658
08/01/2021,6104,14035,422.1399999999999,4662,14235,56270,2875,2393,2907,20395,191.50000000000043,111450,4966,4642
11/01/2021,5614,13705,411.2399999999999,4775,13920,54520,2876,2403,2904,19660,179.3000000000004,106570,4879,4552
12/01/2021,5739,13670,413.3599999999999,4682,14020,54560,2907,2418,2887,19730,191.20000000000044,106040,4909,4502
13/01/2021,5740,13525,413.4599999999999,4661,14165,54630,2911,2438,2933,19900,197.20000000000044,106040,4925,4472
14/01/2021,5686,13570,410.6399999999999,4476,13780,54590,2884,2394,2933,19840,189.3000000000004,106270,4973,4242
15/01/2021,5717,13640,412.0399999999999,4512,13795,54540,2908,2379,2950,20150,186.3000000000004,106480,5150,4160
18/01/2021,5691,13705,410.9599999999999,4590,14030,55130,2920,2417,2932,20345,179.90000000000043,109560,5148,4236
19/01/2021,5717,13510,411.8599999999999,4623,14070,54740,2907,2391,2930,20240,181.20000000000044,110720,5135,4182
20/01/2021,5776,13570,412.9599999999999,4493,13910,54970,2884,2339,2930,20240,189.6000000000004,110670,5030,4036
21/01/2021,5858,13740,416.8599999999999,4629,14090,55190,2888,2394,2934,20320,186.90000000000043,114520,5032,4134
22/01/2021,5765,13670,415.0399999999999,4570,14025,54660,2860,2414,2934,19955,179.20000000000044,115630,4958,4042
25/01/2021,5753,13710,413.1399999999999,4421,13950,54940,2811,2356,2902,19835,179.00000000000043,122560,4962,4082
26/01/2021,5719,13610,414.2799999999999,4460,13675,54320,2812,2315,2805,19635,174.90000000000043,123290,4968,4098
27/01/2021,5721,13650,412.0799999999999,4479,13925,54570,2804,2334,2840,19885,181.90000000000043,123890,4986,4312
28/01/2021,5669,13580,410.4399999999999,4494,13675,53610,2766,2335,2844,19725,180.20000000000044,123720,4926,4300
29/01/2021,5905,13770,412.4799999999999,4538,13605,53400,2753,2373,2844,19980,181.90000000000043,124910,4915,4348
01/02/2021,6365,14025,416.7799999999999,4450,13890,53760,2813,2373,2844,20230,183.20000000000044,122400,4966,4276
02/02/2021,6305,13710,413.6399999999999,4377,13745,53150,2806,2351,2844,20145,193.70000000000044,119780,4983,4204
03/02/2021,6016,13730,409.2399999999999,4405,13700,52850,2815,2343,2844,19875,194.00000000000043,116890,5028,4032
04/02/2021,5943,14045,406.3999999999999,4464,14130,53670,2823,2395,2844,20190,204.40000000000043,116630,5018,4112
05/02/2021,5893,14320,401.9999999999999,4621,14415,54060,2857,2404,2844,20305,205.80000000000047,116300,5042,4216
08/02/2021,6009,14545,405.1399999999999,4604,14395,54640,2793,2396,2844,20340,210.80000000000047,118900,5005,4254
